M,seed,blocks,method,presolve,solver,status,verified,reason,prep_seconds,solver_seconds,nodes,optimum,x,factors
1000000000,2,12,Row-dyadic,False,highs,ABSTAIN,False,no_point,0.011004818999936106,0.0,0,302,null,null
1000000000,2,12,Row-dyadic,False,gurobi,ABSTAIN,False,no_point,0.011004818999936106,0.0,0,302,null,null
1000000000,2,12,Row-dyadic,True,highs,ABSTAIN,False,no_point,0.011004818999936106,0.0,0,302,null,null
1000000000,2,12,Row-dyadic,True,gurobi,ABSTAIN,False,no_point,0.011004818999936106,0.0,0,302,null,null
1000000000,2,12,Joint-dyadic,False,highs,kOptimal,True,verified,0.01653949699993973,0.041610916000536236,67,302,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 0.2773500981126146]"
1000000000,2,12,Joint-dyadic,False,gurobi,2,False,domain,0.01653949699993973,0.0020091129999855184,1.0,302,"[1.0000000005, 1.0, 0.9999999992499999, 1.0000000005, 1.0, 0.9999999992499999, 4.999998805407105e-10, -0.0, -1.1945928950764323e-07, 1.0000000005, 1.0, 0.9999999992499999, 1.0000000005, 1.0, 0.9999999992499999, 1.0000000005, 1.0, 0.9999999992499999, 0.0, 0.0, 0.0, 1.1995927520725826e-07, 1.1945927532671752e-07, -0.0, 0.0, 0.0, -0.0, 1.0000000005, 1.0, 0.9999999992499999, 1.0000000005, 1.0, 0.9999999992499999, 1.1995927520725826e-07, 1.1945927532671752e-07, -0.0]","[6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 0.2773500981126146]"
1000000000,2,12,Joint-dyadic,True,highs,kOptimal,True,verified,0.01653949699993973,0.0037389910003184923,0,302,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 0.2773500981126146]"
1000000000,2,12,Joint-dyadic,True,gurobi,2,True,verified,0.01653949699993973,0.00068395100061025,1.0,302,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -0.0]","[6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 0.2773500981126146]"
1000000000,2,12,Aggregate-GM,False,highs,kOptimal,False,domain,0.0002322549999007606,0.0054821679996166495,1,302,"[1.0000000015833344, 1.0000000020833344, 1.0000000015833344, 0.9999999995000001, 1.0, 0.9999999995000001, 1.1666649454700745e-09, 6.666649454700746e-10, 6.666649454700746e-10, 0.9999999995000001, 1.0, 0.9999999995, 1.0, 0.9999999995000001, 0.9999999995, 1.0, 0.9999999995000001, 0.9999999995, -1.3888873922519919e-09, -1.888887392251992e-09, -1.888887392251992e-09, -0.0, 5e-10, 0.0, -0.0, 5e-10, 0.0, 1.0000000023333349, 1.000000001833335, 1.000000001833335, 0.9999999995000001, 1.0, 0.9999999995, 0.0, 5e-10, -0.0]","[3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 0.2773500981126146, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475]"
1000000000,2,12,Aggregate-GM,False,gurobi,2,True,verified,0.0002322549999007606,0.0023764679999658256,1.0,302,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, -0.0, 0.0]","[3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 0.2773500981126146, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475]"
1000000000,2,12,Aggregate-GM,True,highs,kOptimal,True,verified,0.0002322549999007606,0.003812828000263835,0,302,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 0.2773500981126146, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475]"
1000000000,2,12,Aggregate-GM,True,gurobi,2,True,verified,0.0002322549999007606,0.0007607620000271709,1.0,302,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -0.0]","[3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 0.2773500981126146, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475]"
1000000000000,0,12,Base,False,highs,kOptimal,True,verified,7.294000170077197e-06,0.38523343199994997,1357,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000000,0,12,Base,False,gurobi,2,True,verified,7.294000170077197e-06,0.01582012200015015,147.0,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000000,0,12,Base,True,highs,kOptimal,False,suboptimal,7.294000170077197e-06,0.00041865000002871966,0,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000000,0,12,Base,True,gurobi,2,True,verified,7.294000170077197e-06,0.0003681410007629893,0.0,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000000,0,12,GM,False,highs,kOptimal,False,rounded_infeasible,0.00014729800022905692,0.11488552199989499,278,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 4.999999999999999e-13, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.19611613513818404]"
1000000000000,0,12,GM,False,gurobi,2,False,rounded_infeasible,0.00014729800022905692,0.00032653600010235095,1.0,341,"[1.0, 1.0, -0.0, 1.0, 1.0, -0.0, 1.0, 1.0, -0.0, 1.0, 1.0, -0.0, 1.0, 1.0, -0.0, 1.0, 1.0, -0.0, 1.0, 1.0, -0.0, 1.0, 1.0, -0.0, 1.0, 1.0, -0.0, 1.0, 1.0, -0.0, 1.0, 1.0, -0.0, 1.0, 1.0, -0.0]","[1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.19611613513818404]"
1000000000000,0,12,GM,True,highs,kOptimal,False,suboptimal,0.00014729800022905692,0.00030871800026943674,0,341,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.19611613513818404]"
1000000000000,0,12,GM,True,gurobi,2,False,rounded_infeasible,0.00014729800022905692,0.000326783999298641,0.0,341,"[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.19611613513818404]"
1000000000000,0,12,GCD-floor,False,highs,kOptimal,True,verified,8.85499957803404e-06,0.3843060150002202,1357,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000000,0,12,GCD-floor,False,gurobi,2,True,verified,8.85499957803404e-06,0.0016683909998391755,1.0,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000000,0,12,GCD-floor,True,highs,kOptimal,False,suboptimal,8.85499957803404e-06,0.0003936519997296273,0,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000000,0,12,GCD-floor,True,gurobi,2,True,verified,8.85499957803404e-06,0.0003428449999773875,0.0,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000000,0,12,Row-dyadic,False,highs,ABSTAIN,False,no_point,0.007453418999830319,0.0,0,341,null,null
1000000000000,0,12,Row-dyadic,False,gurobi,ABSTAIN,False,no_point,0.007453418999830319,0.0,0,341,null,null
1000000000000,0,12,Row-dyadic,True,highs,ABSTAIN,False,no_point,0.007453418999830319,0.0,0,341,null,null
1000000000000,0,12,Row-dyadic,True,gurobi,ABSTAIN,False,no_point,0.007453418999830319,0.0,0,341,null,null
1000000000000,0,12,Joint-dyadic,False,highs,kOptimal,True,verified,0.03356611100025475,0.20636436800032243,643,341,"[1.0, 1.0, 1.0, 1.0000000000005, 1.0, 1.0, 1.0000000000005, 1.0, 1.0, 1.0000000000005, 1.0, 1.0, 5e-13, 0.0, 0.0, 1.0000000000005, 1.0, 1.0, 5e-13, 0.0, 0.0, 1.0000000000005, 1.0, 1.0, 5e-13, 0.0, 0.0, 1.0, 1.0000000000005, 1.0, 5e-13, 0.0, 0.0, 5e-13, 0.0, 0.0]","[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 0.19611613513818404]"
1000000000000,0,12,Joint-dyadic,False,gurobi,2,False,rounded_infeasible,0.03356611100025475,0.0003997690000687726,1.0,341,"[1.0, 1.0, -0.0, 1.0, 1.0, -0.0, 1.0, 1.0, -0.0, 1.0, 1.0, -0.0, 1.0, 1.0, -0.0, 1.0, 1.0, -0.0, 1.0, 1.0, -0.0, 1.0, 1.0, -0.0, 1.0, 1.0, -0.0, 1.0, 1.0, -0.0, 1.0, 1.0, -0.0, 1.0, 1.0, -0.0]","[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 0.19611613513818404]"
1000000000000,0,12,Joint-dyadic,True,highs,kOptimal,True,verified,0.03356611100025475,0.003732633999788959,1,341,"[1.0000000000005, 1.0, 1.0, 1.0000000000005, 1.0, 1.0, 1.0000000000005, 1.0, 1.0, 0.9999999999995, 1.0, 1.0, 0.0, 0.0, 0.0, 0.9999999999995, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0000000000005, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0000000000005, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 0.19611613513818404]"
1000000000000,0,12,Joint-dyadic,True,gurobi,2,False,rounded_infeasible,0.03356611100025475,0.00033779300065361895,0.0,341,"[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 0.19611613513818404]"
1000000000000,0,12,Aggregate-GM,False,highs,kOptimal,True,verified,0.00018144900059269276,0.00914907799960929,1,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.19611613513818404, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475]"
1000000000000,0,12,Aggregate-GM,False,gurobi,2,True,verified,0.00018144900059269276,0.002657266999449348,1.0,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0]","[1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.19611613513818404, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475]"
1000000000000,0,12,Aggregate-GM,True,highs,kOptimal,True,verified,0.00018144900059269276,0.00374309800008632,1,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.19611613513818404, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475]"
