family,pool_version,instance,log,threads,mipgap,timelimit,status,time,work,final_gap_pct,t_gap1,integer_vars,t_gap01
Full,sealed release,v1_completo_000216,hist_banco_base/completo/part_015_of_100/logs/v1_completo_000216_base.log,1,0.001,3600.0,OPTIMAL,27.8,34.26,0.0995,17.0,3600,27.8
Full,sealed release,v1_completo_000316,hist_banco_base/completo/part_015_of_100/logs/v1_completo_000316_base.log,1,0.001,3600.0,OPTIMAL,3.0,3.69,0.0003,2.0,3600,3.0
Full,sealed release,v1_completo_000416,hist_banco_base/completo/part_015_of_100/logs/v1_completo_000416_base.log,1,0.001,3600.0,OPTIMAL,1.48,1.68,0.0,1.0,3600,1.48
Full,sealed release,v1_completo_000017,hist_banco_base/completo/part_016_of_100/logs/v1_completo_000017_base.log,1,0.001,3600.0,TIME_LIMIT,3600.0,4562.81,0.2602,79.0,3600,inf
Full,sealed release,v1_completo_000117,hist_banco_base/completo/part_016_of_100/logs/v1_completo_000117_base.log,1,0.001,3600.0,OPTIMAL,409.13,530.75,0.099,13.0,3600,409.13
Full,sealed release,v1_completo_000217,hist_banco_base/completo/part_016_of_100/logs/v1_completo_000217_base.log,1,0.001,3600.0,OPTIMAL,123.07,171.14,0.0986,90.0,3600,123.07
Full,sealed release,v1_completo_000317,hist_banco_base/completo/part_016_of_100/logs/v1_completo_000317_base.log,1,0.001,3600.0,OPTIMAL,71.48,96.71,0.0982,18.0,3600,71.48
Full,sealed release,v1_completo_000417,hist_banco_base/completo/part_016_of_100/logs/v1_completo_000417_base.log,1,0.001,3600.0,OPTIMAL,861.9,1117.37,0.0998,33.0,3600,861.9
Full,sealed release,v1_completo_000018,hist_banco_base/completo/part_017_of_100/logs/v1_completo_000018_base.log,1,0.001,3600.0,TIME_LIMIT,3600.01,4276.92,3.4438,inf,3600,inf
Full,sealed release,v1_completo_000118,hist_banco_base/completo/part_017_of_100/logs/v1_completo_000118_base.log,1,0.001,3600.0,OPTIMAL,105.16,112.66,0.0543,105.0,3600,105.16
Full,sealed release,v1_completo_000218,hist_banco_base/completo/part_017_of_100/logs/v1_completo_000218_base.log,1,0.001,3600.0,OPTIMAL,3.27,3.72,0.0136,2.0,3600,3.27
Full,sealed release,v1_completo_000318,hist_banco_base/completo/part_017_of_100/logs/v1_completo_000318_base.log,1,0.001,3600.0,OPTIMAL,177.25,207.45,0.0,177.25,3600,177.25
Full,sealed release,v1_completo_000418,hist_banco_base/completo/part_017_of_100/logs/v1_completo_000418_base.log,1,0.001,3600.0,OPTIMAL,661.34,730.44,0.0998,355.0,3600,661.34
Full,sealed release,v1_completo_000019,hist_banco_base/completo/part_018_of_100/logs/v1_completo_000019_base.log,1,0.001,3600.0,OPTIMAL,1.66,2.1,0.0,1.0,3600,1.66
Full,sealed release,v1_completo_000119,hist_banco_base/completo/part_018_of_100/logs/v1_completo_000119_base.log,1,0.001,3600.0,OPTIMAL,28.33,40.76,0.0425,13.0,3600,28.33
Full,sealed release,v1_completo_000219,hist_banco_base/completo/part_018_of_100/logs/v1_completo_000219_base.log,1,0.001,3600.0,TIME_LIMIT,3600.43,4233.06,3.6494,inf,3600,inf
Full,sealed release,v1_completo_000319,hist_banco_base/completo/part_018_of_100/logs/v1_completo_000319_base.log,1,0.001,3600.0,TIME_LIMIT,3600.0,4146.93,2.5219,inf,3600,inf
Full,sealed release,v1_completo_000419,hist_banco_base/completo/part_018_of_100/logs/v1_completo_000419_base.log,1,0.001,3600.0,OPTIMAL,152.88,174.82,0.0977,110.0,3600,152.88
Full,sealed release,v1_completo_000020,hist_banco_base/completo/part_019_of_100/logs/v1_completo_000020_base.log,1,0.001,3600.0,TIME_LIMIT,3600.0,3857.13,3.6335,inf,3600,inf
Full,sealed release,v1_completo_000120,hist_banco_base/completo/part_019_of_100/logs/v1_completo_000120_base.log,1,0.001,3600.0,OPTIMAL,1.94,1.96,0.0,1.0,3600,1.94
Full,sealed release,v1_completo_000220,hist_banco_base/completo/part_019_of_100/logs/v1_completo_000220_base.log,1,0.001,3600.0,OPTIMAL,2463.09,2812.41,0.0992,2085.0,3600,2463.09
Full,sealed release,v1_completo_000320,hist_banco_base/completo/part_019_of_100/logs/v1_completo_000320_base.log,1,0.001,3600.0,OPTIMAL,2.2,2.49,0.0,2.0,3600,2.2
Full,sealed release,v1_completo_000420,hist_banco_base/completo/part_019_of_100/logs/v1_completo_000420_base.log,1,0.001,3600.0,OPTIMAL,54.61,72.47,0.0839,3.0,3600,54.61
Full,sealed release,v1_completo_000021,hist_banco_base/completo/part_020_of_100/logs/v1_completo_000021_base.log,1,0.001,3600.0,OPTIMAL,1513.84,1847.29,0.0997,56.0,3600,1513.84
Full,sealed release,v1_completo_000121,hist_banco_base/completo/part_020_of_100/logs/v1_completo_000121_base.log,1,0.001,3600.0,TIME_LIMIT,3600.0,3870.69,2.5391,inf,3600,inf
Full,sealed release,v1_completo_000221,hist_banco_base/completo/part_020_of_100/logs/v1_completo_000221_base.log,1,0.001,3600.0,OPTIMAL,126.57,169.64,0.0993,4.0,3600,126.57
Full,sealed release,v1_completo_000321,hist_banco_base/completo/part_020_of_100/logs/v1_completo_000321_base.log,1,0.001,3600.0,OPTIMAL,132.69,162.73,0.0998,74.0,3600,132.69
Full,sealed release,v1_completo_000421,hist_banco_base/completo/part_020_of_100/logs/v1_completo_000421_base.log,1,0.001,3600.0,OPTIMAL,2765.8,3248.11,0.0988,2510.0,3600,2765.8
Full,sealed release,v1_completo_000022,hist_banco_base/completo/part_021_of_100/logs/v1_completo_000022_base.log,1,0.001,3600.0,OPTIMAL,23.36,24.07,0.0986,13.0,3600,23.36
Full,sealed release,v1_completo_000122,hist_banco_base/completo/part_021_of_100/logs/v1_completo_000122_base.log,1,0.001,3600.0,OPTIMAL,58.7,87.87,0.0922,11.0,3600,58.7
Full,sealed release,v1_completo_000222,hist_banco_base/completo/part_021_of_100/logs/v1_completo_000222_base.log,1,0.001,3600.0,OPTIMAL,162.3,206.84,0.0907,137.0,3600,162.3
Full,sealed release,v1_completo_000322,hist_banco_base/completo/part_021_of_100/logs/v1_completo_000322_base.log,1,0.001,3600.0,OPTIMAL,130.43,167.26,0.0995,80.0,3600,130.43
Full,sealed release,v1_completo_000422,hist_banco_base/completo/part_021_of_100/logs/v1_completo_000422_base.log,1,0.001,3600.0,OPTIMAL,3.0,3.85,0.0,2.0,3600,3.0
Full,sealed release,v1_completo_000023,hist_banco_base/completo/part_022_of_100/logs/v1_completo_000023_base.log,1,0.001,3600.0,OPTIMAL,113.07,144.21,0.0813,53.0,3600,113.07
Full,sealed release,v1_completo_000123,hist_banco_base/completo/part_022_of_100/logs/v1_completo_000123_base.log,1,0.001,3600.0,OPTIMAL,143.4,180.14,0.0854,4.0,3600,143.4
Full,sealed release,v1_completo_000223,hist_banco_base/completo/part_022_of_100/logs/v1_completo_000223_base.log,1,0.001,3600.0,OPTIMAL,138.98,155.82,0.0995,80.0,3600,138.98
Full,sealed release,v1_completo_000323,hist_banco_base/completo/part_022_of_100/logs/v1_completo_000323_base.log,1,0.001,3600.0,OPTIMAL,68.44,85.6,0.098,4.0,3600,68.44
Full,sealed release,v1_completo_000423,hist_banco_base/completo/part_022_of_100/logs/v1_completo_000423_base.log,1,0.001,3600.0,OPTIMAL,51.63,70.63,0.0499,4.0,3600,51.63
Full,sealed release,v1_completo_000024,hist_banco_base/completo/part_023_of_100/logs/v1_completo_000024_base.log,1,0.001,3600.0,OPTIMAL,3.28,4.16,0.038,3.0,3600,3.28
Full,sealed release,v1_completo_000124,hist_banco_base/completo/part_023_of_100/logs/v1_completo_000124_base.log,1,0.001,3600.0,OPTIMAL,24.0,33.45,0.0433,2.0,3600,24.0
Full,sealed release,v1_completo_000224,hist_banco_base/completo/part_023_of_100/logs/v1_completo_000224_base.log,1,0.001,3600.0,OPTIMAL,131.37,156.37,0.0999,5.0,3600,131.37
Full,sealed release,v1_completo_000324,hist_banco_base/completo/part_023_of_100/logs/v1_completo_000324_base.log,1,0.001,3600.0,TIME_LIMIT,3600.01,4691.63,0.2271,210.0,3600,inf
Full,sealed release,v1_completo_000424,hist_banco_base/completo/part_023_of_100/logs/v1_completo_000424_base.log,1,0.001,3600.0,OPTIMAL,18.95,20.3,0.0119,2.0,3600,18.95
Full,sealed release,v1_completo_000025,hist_banco_base/completo/part_024_of_100/logs/v1_completo_000025_base.log,1,0.001,3600.0,OPTIMAL,825.89,1002.34,0.1,33.0,3600,825.89
Full,sealed release,v1_completo_000125,hist_banco_base/completo/part_024_of_100/logs/v1_completo_000125_base.log,1,0.001,3600.0,OPTIMAL,312.06,376.97,0.0,312.06,3600,312.06
Full,sealed release,v1_completo_000225,hist_banco_base/completo/part_024_of_100/logs/v1_completo_000225_base.log,1,0.001,3600.0,OPTIMAL,558.75,693.65,0.0995,42.0,3600,558.75
Full,sealed release,v1_completo_000325,hist_banco_base/completo/part_024_of_100/logs/v1_completo_000325_base.log,1,0.001,3600.0,OPTIMAL,59.69,73.62,0.0737,2.0,3600,59.69
Full,sealed release,v1_completo_000425,hist_banco_base/completo/part_024_of_100/logs/v1_completo_000425_base.log,1,0.001,3600.0,TIME_LIMIT,3600.0,4869.45,0.407,1610.0,3600,inf
Full,sealed release,v1_completo_000026,hist_banco_base/completo/part_025_of_100/logs/v1_completo_000026_base.log,1,0.001,3600.0,OPTIMAL,429.21,503.28,0.0965,30.0,3600,429.21
Full,sealed release,v1_completo_000126,hist_banco_base/completo/part_025_of_100/logs/v1_completo_000126_base.log,1,0.001,3600.0,TIME_LIMIT,3605.58,4354.22,0.5049,116.0,3600,inf
Full,sealed release,v1_completo_000226,hist_banco_base/completo/part_025_of_100/logs/v1_completo_000226_base.log,1,0.001,3600.0,TIME_LIMIT,3600.01,3977.54,0.5665,2465.0,3600,inf
Full,sealed release,v1_completo_000326,hist_banco_base/completo/part_025_of_100/logs/v1_completo_000326_base.log,1,0.001,3600.0,TIME_LIMIT,3600.0,4339.17,0.1139,315.0,3600,inf
Full,sealed release,v1_completo_000426,hist_banco_base/completo/part_025_of_100/logs/v1_completo_000426_base.log,1,0.001,3600.0,OPTIMAL,20.18,23.05,0.0683,4.0,3600,20.18
Full,sealed release,v1_completo_000027,hist_banco_base/completo/part_026_of_100/logs/v1_completo_000027_base.log,1,0.001,3600.0,OPTIMAL,6.15,8.18,0.0964,6.0,3600,6.15
Full,sealed release,v1_completo_000127,hist_banco_base/completo/part_026_of_100/logs/v1_completo_000127_base.log,1,0.001,3600.0,OPTIMAL,3456.32,4329.18,0.1,1286.0,3600,3456.32
Full,sealed release,v1_completo_000227,hist_banco_base/completo/part_026_of_100/logs/v1_completo_000227_base.log,1,0.001,3600.0,OPTIMAL,1586.77,1930.0,0.1,675.0,3600,1586.77
Full,sealed release,v1_completo_000327,hist_banco_base/completo/part_026_of_100/logs/v1_completo_000327_base.log,1,0.001,3600.0,OPTIMAL,1454.87,1832.83,0.0997,52.0,3600,1454.87
Full,sealed release,v1_completo_000427,hist_banco_base/completo/part_026_of_100/logs/v1_completo_000427_base.log,1,0.001,3600.0,TIME_LIMIT,3600.0,4204.2,0.6171,3435.0,3600,inf
Full,sealed release,v1_completo_000028,hist_banco_base/completo/part_027_of_100/logs/v1_completo_000028_base.log,1,0.001,3600.0,OPTIMAL,3.74,4.14,0.0,2.0,3600,3.74
Full,sealed release,v1_completo_000128,hist_banco_base/completo/part_027_of_100/logs/v1_completo_000128_base.log,1,0.001,3600.0,OPTIMAL,1621.43,1995.53,0.0997,1295.0,3600,1621.43
Full,sealed release,v1_completo_000228,hist_banco_base/completo/part_027_of_100/logs/v1_completo_000228_base.log,1,0.001,3600.0,OPTIMAL,582.25,674.75,0.0966,175.0,3600,582.25
Full,sealed release,v1_completo_000328,hist_banco_base/completo/part_027_of_100/logs/v1_completo_000328_base.log,1,0.001,3600.0,OPTIMAL,358.16,486.45,0.0991,121.0,3600,358.16
Full,sealed release,v1_completo_000428,hist_banco_base/completo/part_027_of_100/logs/v1_completo_000428_base.log,1,0.001,3600.0,TIME_LIMIT,3600.0,4224.83,5.2523,inf,3600,inf
Full,sealed release,v1_completo_000029,hist_banco_base/completo/part_028_of_100/logs/v1_completo_000029_base.log,1,0.001,3600.0,OPTIMAL,53.96,72.6,0.0993,5.0,3600,53.96
Full,sealed release,v1_completo_000129,hist_banco_base/completo/part_028_of_100/logs/v1_completo_000129_base.log,1,0.001,3600.0,OPTIMAL,62.87,71.76,0.0992,23.0,3600,62.87
Full,sealed release,v1_completo_000229,hist_banco_base/completo/part_028_of_100/logs/v1_completo_000229_base.log,1,0.001,3600.0,TIME_LIMIT,3600.01,4010.58,0.3203,245.0,3600,inf
Full,sealed release,v1_completo_000329,hist_banco_base/completo/part_028_of_100/logs/v1_completo_000329_base.log,1,0.001,3600.0,TIME_LIMIT,3600.01,4174.9,3.4969,inf,3600,inf
Full,sealed release,v1_completo_000429,hist_banco_base/completo/part_028_of_100/logs/v1_completo_000429_base.log,1,0.001,3600.0,OPTIMAL,21.4,22.13,0.0967,20.0,3600,21.4
Full,sealed release,v1_completo_000030,hist_banco_base/completo/part_029_of_100/logs/v1_completo_000030_base.log,1,0.001,3600.0,OPTIMAL,7.11,9.43,0.0999,5.0,3600,7.11
Full,sealed release,v1_completo_000130,hist_banco_base/completo/part_029_of_100/logs/v1_completo_000130_base.log,1,0.001,3600.0,OPTIMAL,163.76,221.44,0.0995,4.0,3600,163.76
Full,sealed release,v1_completo_000230,hist_banco_base/completo/part_029_of_100/logs/v1_completo_000230_base.log,1,0.001,3600.0,OPTIMAL,3489.31,4316.92,0.1,83.0,3600,3489.31
Full,sealed release,v1_completo_000330,hist_banco_base/completo/part_029_of_100/logs/v1_completo_000330_base.log,1,0.001,3600.0,TIME_LIMIT,3600.0,4560.59,2.3967,inf,3600,inf
Full,sealed release,v1_completo_000430,hist_banco_base/completo/part_029_of_100/logs/v1_completo_000430_base.log,1,0.001,3600.0,TIME_LIMIT,3600.0,4562.29,3.7646,inf,3600,inf
Full,sealed release,v1_completo_000031,hist_banco_base/completo/part_030_of_100/logs/v1_completo_000031_base.log,1,0.001,3600.0,OPTIMAL,22.2,31.25,0.0826,2.0,3600,22.2
Full,sealed release,v1_completo_000131,hist_banco_base/completo/part_030_of_100/logs/v1_completo_000131_base.log,1,0.001,3600.0,OPTIMAL,1886.61,2322.36,0.0992,1055.0,3600,1886.61
Full,sealed release,v1_completo_000231,hist_banco_base/completo/part_030_of_100/logs/v1_completo_000231_base.log,1,0.001,3600.0,OPTIMAL,1162.58,1390.28,0.098,1145.0,3600,1162.58
Full,sealed release,v1_completo_000331,hist_banco_base/completo/part_030_of_100/logs/v1_completo_000331_base.log,1,0.001,3600.0,OPTIMAL,2.26,2.74,0.002,2.0,3600,2.26
Full,sealed release,v1_completo_000431,hist_banco_base/completo/part_030_of_100/logs/v1_completo_000431_base.log,1,0.001,3600.0,TIME_LIMIT,3600.0,4235.88,5.0587,inf,3600,inf
Full,sealed release,v1_completo_000032,hist_banco_base/completo/part_031_of_100/logs/v1_completo_000032_base.log,1,0.001,3600.0,OPTIMAL,3250.66,3924.76,0.1,480.0,3600,3250.66
Full,sealed release,v1_completo_000132,hist_banco_base/completo/part_031_of_100/logs/v1_completo_000132_base.log,1,0.001,3600.0,TIME_LIMIT,3600.0,4159.65,6.3235,inf,3600,inf
Full,sealed release,v1_completo_000232,hist_banco_base/completo/part_031_of_100/logs/v1_completo_000232_base.log,1,0.001,3600.0,OPTIMAL,1958.1,2330.83,0.0999,94.0,3600,1958.1
Full,sealed release,v1_completo_000332,hist_banco_base/completo/part_031_of_100/logs/v1_completo_000332_base.log,1,0.001,3600.0,OPTIMAL,6.27,7.9,0.0677,6.0,3600,6.27
Full,sealed release,v1_completo_000432,hist_banco_base/completo/part_031_of_100/logs/v1_completo_000432_base.log,1,0.001,3600.0,TIME_LIMIT,3600.0,4224.17,14.1138,inf,3600,inf
Full,sealed release,v1_completo_000033,hist_banco_base/completo/part_032_of_100/logs/v1_completo_000033_base.log,1,0.001,3600.0,OPTIMAL,700.63,920.74,0.0994,95.0,3600,700.63
Full,sealed release,v1_completo_000133,hist_banco_base/completo/part_032_of_100/logs/v1_completo_000133_base.log,1,0.001,3600.0,OPTIMAL,1162.78,1354.2,0.0999,895.0,3600,1162.78
Full,sealed release,v1_completo_000233,hist_banco_base/completo/part_032_of_100/logs/v1_completo_000233_base.log,1,0.001,3600.0,OPTIMAL,195.7,265.72,0.099,3.0,3600,195.7
Full,sealed release,v1_completo_000333,hist_banco_base/completo/part_032_of_100/logs/v1_completo_000333_base.log,1,0.001,3600.0,OPTIMAL,17.73,22.19,0.0869,4.0,3600,17.73
Full,sealed release,v1_completo_000433,hist_banco_base/completo/part_032_of_100/logs/v1_completo_000433_base.log,1,0.001,3600.0,OPTIMAL,928.1,1182.54,0.0997,146.0,3600,928.1
Full,sealed release,v1_completo_000034,hist_banco_base/completo/part_033_of_100/logs/v1_completo_000034_base.log,1,0.001,3600.0,OPTIMAL,1.02,1.09,0.0,1.0,3600,1.02
Full,sealed release,v1_completo_000134,hist_banco_base/completo/part_033_of_100/logs/v1_completo_000134_base.log,1,0.001,3600.0,OPTIMAL,1862.18,2203.07,0.0994,1835.0,3600,1862.18
Full,sealed release,v1_completo_000234,hist_banco_base/completo/part_033_of_100/logs/v1_completo_000234_base.log,1,0.001,3600.0,OPTIMAL,38.14,51.02,0.0993,20.0,3600,38.14
Full,sealed release,v1_completo_000334,hist_banco_base/completo/part_033_of_100/logs/v1_completo_000334_base.log,1,0.001,3600.0,TIME_LIMIT,3600.0,4631.33,0.3393,11.0,3600,inf
Full,sealed release,v1_completo_000434,hist_banco_base/completo/part_033_of_100/logs/v1_completo_000434_base.log,1,0.001,3600.0,OPTIMAL,280.56,388.86,0.0998,96.0,3600,280.56
Full,sealed release,v1_completo_000035,hist_banco_base/completo/part_034_of_100/logs/v1_completo_000035_base.log,1,0.001,3600.0,OPTIMAL,230.55,302.85,0.0989,31.0,3600,230.55
Full,sealed release,v1_completo_000135,hist_banco_base/completo/part_034_of_100/logs/v1_completo_000135_base.log,1,0.001,3600.0,OPTIMAL,91.02,132.03,0.094,15.0,3600,91.02
Full,sealed release,v1_completo_000235,hist_banco_base/completo/part_034_of_100/logs/v1_completo_000235_base.log,1,0.001,3600.0,OPTIMAL,1080.99,1407.78,0.0995,4.0,3600,1080.99
Full,sealed release,v1_completo_000335,hist_banco_base/completo/part_034_of_100/logs/v1_completo_000335_base.log,1,0.001,3600.0,TIME_LIMIT,3600.02,4278.31,54.5205,inf,3600,inf
Full,sealed release,v1_completo_000435,hist_banco_base/completo/part_034_of_100/logs/v1_completo_000435_base.log,1,0.001,3600.0,OPTIMAL,10.45,11.67,0.0,10.45,3600,10.45
Full,sealed release,v1_completo_000036,hist_banco_base/completo/part_035_of_100/logs/v1_completo_000036_base.log,1,0.001,3600.0,OPTIMAL,2080.28,2566.1,0.1,255.0,3600,2080.28
Full,sealed release,v1_completo_000136,hist_banco_base/completo/part_035_of_100/logs/v1_completo_000136_base.log,1,0.001,3600.0,OPTIMAL,23.48,29.21,0.0904,15.0,3600,23.48
Full,sealed release,v1_completo_000236,hist_banco_base/completo/part_035_of_100/logs/v1_completo_000236_base.log,1,0.001,3600.0,OPTIMAL,1559.47,1831.75,0.0956,935.0,3600,1559.47
Full,sealed release,v1_completo_000336,hist_banco_base/completo/part_035_of_100/logs/v1_completo_000336_base.log,1,0.001,3600.0,OPTIMAL,28.07,32.34,0.0982,13.0,3600,28.07
Full,sealed release,v1_completo_000436,hist_banco_base/completo/part_035_of_100/logs/v1_completo_000436_base.log,1,0.001,3600.0,OPTIMAL,5.3,6.31,0.0999,4.0,3600,5.3
Full,sealed release,v1_completo_000037,hist_banco_base/completo/part_036_of_100/logs/v1_completo_000037_base.log,1,0.001,3600.0,OPTIMAL,159.28,202.71,0.0996,85.0,3600,159.28
Full,sealed release,v1_completo_000137,hist_banco_base/completo/part_036_of_100/logs/v1_completo_000137_base.log,1,0.001,3600.0,TIME_LIMIT,3600.0,4173.34,15.5669,inf,3600,inf
Full,sealed release,v1_completo_000237,hist_banco_base/completo/part_036_of_100/logs/v1_completo_000237_base.log,1,0.001,3600.0,TIME_LIMIT,3600.01,4587.7,8.1916,inf,3600,inf
Full,sealed release,v1_completo_000337,hist_banco_base/completo/part_036_of_100/logs/v1_completo_000337_base.log,1,0.001,3600.0,TIME_LIMIT,3600.0,4320.64,3.1468,inf,3600,inf
Full,sealed release,v1_completo_000437,hist_banco_base/completo/part_036_of_100/logs/v1_completo_000437_base.log,1,0.001,3600.0,OPTIMAL,2555.47,3153.7,0.1,33.0,3600,2555.47
Full,sealed release,v1_completo_000038,hist_banco_base/completo/part_037_of_100/logs/v1_completo_000038_base.log,1,0.001,3600.0,OPTIMAL,441.99,544.38,0.0998,6.0,3600,441.99
Full,sealed release,v1_completo_000138,hist_banco_base/completo/part_037_of_100/logs/v1_completo_000138_base.log,1,0.001,3600.0,OPTIMAL,726.01,905.88,0.0994,670.0,3600,726.01
Full,sealed release,v1_completo_000238,hist_banco_base/completo/part_037_of_100/logs/v1_completo_000238_base.log,1,0.001,3600.0,OPTIMAL,1153.19,1413.89,0.0999,3.0,3600,1153.19
Full,sealed release,v1_completo_000338,hist_banco_base/completo/part_037_of_100/logs/v1_completo_000338_base.log,1,0.001,3600.0,OPTIMAL,383.1,519.19,0.0999,53.0,3600,383.1
Full,sealed release,v1_completo_000438,hist_banco_base/completo/part_037_of_100/logs/v1_completo_000438_base.log,1,0.001,3600.0,OPTIMAL,977.82,1180.39,0.1,110.0,3600,977.82
Full,sealed release,v1_completo_000039,hist_banco_base/completo/part_038_of_100/logs/v1_completo_000039_base.log,1,0.001,3600.0,OPTIMAL,241.38,298.8,0.096,24.0,3600,241.38
Full,sealed release,v1_completo_000139,hist_banco_base/completo/part_038_of_100/logs/v1_completo_000139_base.log,1,0.001,3600.0,TIME_LIMIT,3600.01,4502.51,0.2348,47.0,3600,inf
Full,sealed release,v1_completo_000239,hist_banco_base/completo/part_038_of_100/logs/v1_completo_000239_base.log,1,0.001,3600.0,OPTIMAL,815.77,1010.54,0.0998,3.0,3600,815.77
Full,sealed release,v1_completo_000339,hist_banco_base/completo/part_038_of_100/logs/v1_completo_000339_base.log,1,0.001,3600.0,OPTIMAL,190.19,239.41,0.0986,45.0,3600,190.19
Full,sealed release,v1_completo_000439,hist_banco_base/completo/part_038_of_100/logs/v1_completo_000439_base.log,1,0.001,3600.0,OPTIMAL,25.36,32.89,0.0291,2.0,3600,25.36
Full,sealed release,v1_completo_000040,hist_banco_base/completo/part_039_of_100/logs/v1_completo_000040_base.log,1,0.001,3600.0,OPTIMAL,108.21,143.17,0.0994,4.0,3600,108.21
Full,sealed release,v1_completo_000140,hist_banco_base/completo/part_039_of_100/logs/v1_completo_000140_base.log,1,0.001,3600.0,TIME_LIMIT,3600.0,4479.5,4.2632,inf,3600,inf
Full,sealed release,v1_completo_000240,hist_banco_base/completo/part_039_of_100/logs/v1_completo_000240_base.log,1,0.001,3600.0,OPTIMAL,257.48,330.19,0.0999,34.0,3600,257.48
Full,sealed release,v1_completo_000340,hist_banco_base/completo/part_039_of_100/logs/v1_completo_000340_base.log,1,0.001,3600.0,OPTIMAL,2727.05,3250.45,0.1,1365.0,3600,2727.05
Full,sealed release,v1_completo_000440,hist_banco_base/completo/part_039_of_100/logs/v1_completo_000440_base.log,1,0.001,3600.0,OPTIMAL,100.39,134.07,0.0992,67.0,3600,100.39
Full,sealed release,v1_completo_000041,hist_banco_base/completo/part_040_of_100/logs/v1_completo_000041_base.log,1,0.001,3600.0,OPTIMAL,42.55,52.68,0.0,13.0,3600,42.55
Full,sealed release,v1_completo_000141,hist_banco_base/completo/part_040_of_100/logs/v1_completo_000141_base.log,1,0.001,3600.0,OPTIMAL,1.51,1.75,0.0,1.0,3600,1.51
