model_id,family,seed,exponent,method,presolve,solver,status,rounded_optimal,rounded_exact_feasible,max_integrality_error,solver_seconds,nodes,x,exported_A,exported_b
cardinality_s100_e9,cardinality,100,9,GCD-midgap-GM,True,highs,kOptimal,True,True,0.0,0.0001965080009540543,0,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5.5]
cardinality_s100_e9,cardinality,100,9,GCD-midgap-GM,True,gurobi,2,True,True,0.0,0.00026270299713360146,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5.5]
cardinality_s101_e0,cardinality,101,0,GCD-floor,False,highs,kOptimal,True,True,0.0,0.003305938997073099,1,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5.0]
cardinality_s101_e0,cardinality,101,0,GCD-floor,False,gurobi,2,True,True,0.0,0.0003781489976972807,1.0,"[1.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5.0]
cardinality_s101_e0,cardinality,101,0,GCD-floor,True,highs,kOptimal,True,True,0.0,0.00021668499903171323,0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5.0]
cardinality_s101_e0,cardinality,101,0,GCD-floor,True,gurobi,2,True,True,0.0,0.0002807669989124406,0.0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5.0]
cardinality_s101_e0,cardinality,101,0,GCD-floor-GM,False,highs,kOptimal,True,True,0.0,0.003229108999221353,1,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5.0]
cardinality_s101_e0,cardinality,101,0,GCD-floor-GM,False,gurobi,2,True,True,0.0,0.00031638099972042255,1.0,"[1.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5.0]
cardinality_s101_e0,cardinality,101,0,GCD-floor-GM,True,highs,kOptimal,True,True,0.0,0.00021150899920030497,0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5.0]
cardinality_s101_e0,cardinality,101,0,GCD-floor-GM,True,gurobi,2,True,True,0.0,0.00026662299933377653,0.0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5.0]
cardinality_s101_e0,cardinality,101,0,GCD-midgap-GM,False,highs,kOptimal,True,True,0.0,0.003279235999798402,1,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5.5]
cardinality_s101_e0,cardinality,101,0,GCD-midgap-GM,False,gurobi,2,True,True,0.0,0.0008889130003808532,1.0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5.5]
cardinality_s101_e0,cardinality,101,0,GCD-midgap-GM,True,highs,kOptimal,True,True,0.0,0.00020460499945329502,0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5.5]
cardinality_s101_e0,cardinality,101,0,GCD-midgap-GM,True,gurobi,2,True,True,0.0,0.0002572559969848953,0.0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5.5]
cardinality_s101_e3,cardinality,101,3,GCD-floor,False,highs,kOptimal,True,True,0.0,0.003282060999481473,1,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5.0]
cardinality_s101_e3,cardinality,101,3,GCD-floor,False,gurobi,2,True,True,0.0,0.0003562240017345175,1.0,"[1.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5.0]
cardinality_s101_e3,cardinality,101,3,GCD-floor,True,highs,kOptimal,True,True,0.0,0.00021481300063896924,0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5.0]
cardinality_s101_e3,cardinality,101,3,GCD-floor,True,gurobi,2,True,True,0.0,0.0002918030004366301,0.0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5.0]
cardinality_s101_e3,cardinality,101,3,GCD-floor-GM,False,highs,kOptimal,True,True,0.0,0.003215029999410035,1,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5.0]
cardinality_s101_e3,cardinality,101,3,GCD-floor-GM,False,gurobi,2,True,True,0.0,0.000292384997010231,1.0,"[1.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5.0]
cardinality_s101_e3,cardinality,101,3,GCD-floor-GM,True,highs,kOptimal,True,True,0.0,0.00020196699915686622,0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5.0]
cardinality_s101_e3,cardinality,101,3,GCD-floor-GM,True,gurobi,2,True,True,0.0,0.00027600400062510744,0.0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5.0]
cardinality_s101_e3,cardinality,101,3,GCD-midgap-GM,False,highs,kOptimal,True,True,0.0,0.0034800590001395904,1,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5.5]
cardinality_s101_e3,cardinality,101,3,GCD-midgap-GM,False,gurobi,2,True,True,0.0,0.000996301998384297,1.0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5.5]
cardinality_s101_e3,cardinality,101,3,GCD-midgap-GM,True,highs,kOptimal,True,True,0.0,0.0002416220013401471,0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5.5]
